"","IdOrig","MeanCatch","TotalCatch","TooFewCatchYears","PercentMissingTooHigh","NoCatch","SpeciesCatName","NoRamOrSofiaBiomass","NoSpeciesCategory","WrongSpeciesCategory","DropFishery"
"2105","15572-FAO-51-33",9.33333333333333,28,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2106","15573-FAO-51-33",121.5,243,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2107","15575-FAO-81-34",10.25,41,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2108","15576-FAO-51-37",4117.25,16469,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2109","15580-FAO-47-37",19,19,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2110","15581-FAO-51-37",1129.5,6777,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2111","15582-FAO-34-34",45,270,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2112","15583-FAO-47-34",2,2,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2113","15584-FAO-81-34",10,20,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2114","15585-FAO-77-57",68,68,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"2115","15586-FAO-87-57",174.333333333333,523,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"2116","15587-FAO-88-44",NA,0,TRUE,TRUE,TRUE,"King crabs, squat-lobsters",FALSE,FALSE,FALSE,1
"2117","15588-FAO-81-34",30.5,61,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2118","15589-FAO-81-38",1,1,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2119","15590-FAO-34-34",24,48,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2120","15591-FAO-51-34",2,2,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2121","15595-FAO-51-34",114,456,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2122","15597-FAO-51-33",183.75,735,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2123","15598-FAO-41-34",142.75,571,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2124","15599-FAO-48-34",8.5,17,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2125","15600-FAO-58-34",1294.33333333333,3883,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2126","15601-FAO-47-37",458,458,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2127","15602-FAO-48-33",1,1,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2128","15603-FAO-58-33",2,2,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2129","15604-FAO-41-42",1,1,TRUE,FALSE,FALSE,"Crabs, sea-spiders",FALSE,FALSE,FALSE,1
"2130","15605-FAO-81-42",14.5,58,TRUE,FALSE,FALSE,"Crabs, sea-spiders",FALSE,FALSE,FALSE,1
"2131","15606-FAO-37-47",17,68,TRUE,FALSE,FALSE,"Miscellaneous marine crustaceans",FALSE,FALSE,FALSE,1
"2132","15610-FAO-58-39",28.3333333333333,85,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"2133","15613-FAO-87-39",26.5,53,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"2134","15615-FAO-37-58",1.5,3,TRUE,FALSE,FALSE,"Miscellaneous marine molluscs",FALSE,FALSE,FALSE,1
"2135","15616-FAO-88-38",NA,0,TRUE,TRUE,TRUE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2136","15619-FAO-88-32",NA,0,TRUE,TRUE,TRUE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2137","15620-FAO-88-32",NA,0,TRUE,TRUE,TRUE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2138","15623-FAO-81-33",19,19,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2139","15624-FAO-51-45",26,52,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"2140","15626-FAO-81-34",190,950,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2141","15627-FAO-21-45",411.75,1647,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"2142","15628-FAO-34-57",277,277,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"2143","15629-FAO-81-37",4,4,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2144","15630-FAO-81-34",198.8,994,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2145","15631-FAO-81-34",165.666666666667,497,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2146","15632-FAO-34-33",64.8,324,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2147","15633-FAO-41-32",11494.6,57473,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2148","15634-FAO-48-34",294.5,1178,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2149","15637-FAO-57-34",13,13,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2150","15638-FAO-88-34",9,9,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2151","15641-FAO-81-34",1,1,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2152","15642-FAO-37-33",3,3,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2153","15644-FAO-81-38",158.75,635,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2154","15647-FAO-81-38",5.66666666666667,17,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2155","15649-FAO-47-33",447.666666666667,1343,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2156","15650-FAO-51-33",1229.75,4919,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2157","15651-FAO-37-33",204.666666666667,614,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2158","15652-FAO-81-33",4.66666666666667,14,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2159","15653-FAO-81-38",1,1,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2160","15654-FAO-47-38",5,5,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2161","15655-FAO-41-38",39.5,79,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2162","15656-FAO-58-38",NA,0,TRUE,TRUE,TRUE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2163","15657-FAO-51-38",178.333333333333,535,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2164","15659-FAO-81-38",4,4,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2165","15663-FAO-34-35",48306.5,193226,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2166","15664-FAO-27-32",11,11,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2167","15665-FAO-81-34",11.5,23,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2168","15666-FAO-81-34",1.5,3,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2169","15667-FAO-47-34",36,36,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2170","15669-FAO-27-32",8,8,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2171","15670-FAO-81-34",1,2,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2172","15672-FAO-47-35",471,942,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2173","15673-FAO-51-35",2525.33333333333,7576,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2174","15674-FAO-47-37",254,508,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2175","15675-FAO-81-34",5,5,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2176","15676-FAO-81-34",1,1,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2177","15678-FAO-51-33",1473.66666666667,4421,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2178","15679-FAO-88-76",NA,0,TRUE,TRUE,TRUE,"Sea-urchins and other echinoderms",FALSE,FALSE,FALSE,1
"2179","1568-FAO-34-33",3.5,14,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2180","15681-FAO-88-74",NA,0,TRUE,TRUE,TRUE,"Sea-squirts and other tunicates",FALSE,FALSE,TRUE,1
"2181","15684-FAO-51-38",104.75,419,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2182","15685-FAO-81-38",2.2,11,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2183","15686-FAO-81-38",1,1,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2184","15688-FAO-37-11",1.5,3,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"2185","15689-FAO-81-34",4,8,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2186","15690-FAO-34-34",104,208,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2187","15692-FAO-81-33",27,108,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2188","15693-FAO-81-34",481.25,1925,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2189","15694-FAO-81-36",9.5,38,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2190","15695-FAO-81-34",155.333333333333,466,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2191","15696-FAO-47-34",2,2,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2192","15697-FAO-34-33",3.66666666666667,22,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2193","15698-FAO-51-33",87.6666666666667,263,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2194","15699-FAO-47-34",219.75,879,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2195","15702-FAO-87-35",1831.33333333333,5494,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2196","15703-FAO-48-34",3,3,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2197","15704-FAO-47-35",647.5,1295,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2198","15705-FAO-41-32",25553.6,127768,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2199","15708-FAO-88-37",NA,0,TRUE,TRUE,TRUE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2200","15709-FAO-81-34",16,16,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2201","15710-FAO-81-38",4,4,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2202","15711-FAO-88-76",NA,0,TRUE,TRUE,TRUE,"Sea-urchins and other echinoderms",FALSE,FALSE,FALSE,1
"2203","15713-FAO-51-36",43,43,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2204","15714-FAO-88-33",NA,0,TRUE,TRUE,TRUE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2205","15716-FAO-37-33",57.25,229,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2206","15717-FAO-81-36",1,1,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2207","15718-FAO-41-32",7,7,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2208","15719-FAO-81-34",1,1,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2209","1572-FAO-77-36",23.3333333333333,70,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2210","15721-FAO-81-32",54.3333333333333,163,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2211","15722-FAO-81-38",1.33333333333333,4,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2212","15723-FAO-81-38",2.66666666666667,8,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"2213","15724-FAO-51-33",4150,4150,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2214","15725-FAO-51-43",30.6666666666667,92,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"2215","15727-FAO-51-36",616.25,2465,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2216","15728-FAO-81-36",9.66666666666667,29,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2217","15730-FAO-34-57",1088.33333333333,3265,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"2218","15731-FAO-47-57",458,458,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"2219","15733-FAO-51-57",41.6666666666667,125,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"2220","15734-FAO-81-33",2,2,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2221","15735-FAO-34-36",19,57,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2222","15739-FAO-34-33",529.666666666667,1589,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2223","15740-FAO-51-33",49,49,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2224","15741-FAO-34-24",180.75,723,TRUE,FALSE,FALSE,"Shads",FALSE,FALSE,FALSE,1
"2225","15742-FAO-81-37",6.25,25,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2226","15743-FAO-81-34",3,6,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2227","15745-FAO-88-32",3,3,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2228","15746-FAO-21-34",1,2,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2229","15747-FAO-34-36",215,215,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2230","15748-FAO-81-37",37.25,149,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2231","15749-FAO-21-31",33,33,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"2232","15750-FAO-58-34",2.33333333333333,7,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2233","15753-FAO-47-33",56,224,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2234","15756-FAO-34-36",96.5,579,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2235","15758-FAO-27-34",102,306,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2236","15761-FAO-57-34",184,736,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2237","15763-FAO-77-34",1164.5,6987,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2238","15764-FAO-61-34",224.2,1121,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2239","15765-FAO-87-34",551,3306,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2240","15766-FAO-81-34",2586.2,12931,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2241","15767-FAO-71-34",16.5,33,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2242","15772-FAO-57-35",364.333333333333,1093,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2243","15773-FAO-61-35",664.5,2658,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2244","15774-FAO-48-33",1540,3080,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2245","15775-FAO-41-33",2226,2226,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2246","15776-FAO-48-33",110,110,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2247","15778-FAO-88-33",803.5,1607,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2248","15779-FAO-58-34",1,1,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2249","15782-FAO-27-34",196.5,1179,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2250","15790-FAO-47-37",832.333333333333,4994,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2251","15794-FAO-27-31",26.5,106,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"2252","15808-FAO-21-37",2121.4,10607,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2253","15810-FAO-31-35",400,800,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2254","15815-FAO-81-37",26,26,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2255","15816-FAO-34-32",206,412,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2256","15822-FAO-47-36",379.8,1899,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2257","15824-FAO-48-34",82,246,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2258","15825-FAO-47-34",13492.8333333333,80957,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2259","15827-FAO-47-37",10171,30513,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2260","15829-FAO-41-37",1213.75,4855,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2261","15834-FAO-21-37",12.25,49,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2262","15836-FAO-51-37",165.333333333333,992,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2263","15838-FAO-58-33",422.5,1690,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2264","15839-FAO-34-33",395,2370,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"2265","15840-FAO-34-34",32,64,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2266","15841-FAO-57-34",221,442,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2267","15843-FAO-57-37",109,109,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2268","15845-FAO-71-37",258.5,517,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2269","15846-FAO-47-34",407.166666666667,2443,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2270","15854-FAO-51-34",56.6666666666667,170,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2271","15859-FAO-41-37",512.666666666667,1538,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2272","15860-FAO-31-37",240,1200,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2273","15861-FAO-77-37",333.8,1669,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2274","15864-FAO-71-37",46.8,234,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2275","15867-FAO-47-35",206.8,1034,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2276","15868-FAO-61-35",128,128,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2277","15869-FAO-87-35",568.75,2275,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2278","15870-FAO-81-35",8.5,17,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2279","15871-FAO-71-35",74,74,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2280","15872-FAO-34-37",22.75,91,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2281","15874-FAO-27-45",250,500,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"2282","15882-FAO-34-37",3,3,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"2283","15887-FAO-87-57",16,16,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"2284","15888-FAO-71-57",67.6666666666667,203,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"2285","15891-FAO-61-11",3816.66666666667,22900,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"2286","15892-FAO-61-34",191.5,1149,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2287","15893-FAO-34-45",389,1945,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"2288","15894-FAO-34-34",5475,21900,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2289","15898-FAO-57-34",584.4,2922,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2290","159-FAO-47-36",168,168,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2291","15903-FAO-61-34",34,34,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2292","15906-FAO-71-34",38,152,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2293","15910-FAO-87-36",9,18,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"2294","15912-FAO-48-34",51325.3333333333,153976,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2295","15914-FAO-27-35",16,16,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"2296","15927-FAO-47-31",44,44,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"2297","15928-FAO-41-31",100,100,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"2298","15929-FAO-31-31",400,400,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"2299","15930-FAO-51-31",100,100,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"2300","15934-FAO-34-32",152.333333333333,457,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2301","15939-FAO-47-32",503,2012,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2302","15940-FAO-41-32",528,528,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2303","15941-FAO-51-32",340,680,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2304","15943-FAO-61-32",318.2,1591,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"2305","15950-FAO-61-57",41,41,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"2306","15952-FAO-47-34",12839,51356,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"2307","15953-FAO-18-31",625,2500,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"2308","15959-FAO-67-32",5,5,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
