assessid,assessorid,stockid,recorder,dateloaded,daterecorded,assessyear,assesssource,contacts,notes,pdffile,assess,refpoints,assessmethod,assesscomments,xlsfilename,mostrecent,tsn,scientificname,genus,species,assessid,bioid,biovalue,bioyear,bionotes,stockid,scientificname,commonname,stocklong,commonname1,family
DFO-PAC-PCODWCVANI-1956-2002-COLLIE,DFO-PAC,PCODWCVANI,COLLIE,7/25/11,4/13/08,1956-2002,http://www.pac.dfo-mpo.gc.ca/sci/psarc/ResDocs/groundfish05_e.htm,"A.F. Sinclair, DFO Science Branch, Pacific Biological Station, Nanaimo, BC V9T 6N7, <Alan.Sinclair@dfo-mpo.gc.ca>",this is a test entry only,2002-113.pdf,1,1,Delay difference,preferred version of model used that included shrimp-trawl data,../spreadsheets/COLLIE-PCODWCVANI-2002-editedDR-QAQC.xls,yes,164711,Gadus macrocephalus,Gadus,macrocephalus,DFO-PAC-PCODWCVANI-1956-2002-COLLIE,F-SEX-sex,0,NULL,,PCODWCVANI,Gadus macrocephalus,Pacific cod,Pacific cod West Coast of Vancouver Island,Pacific cod,Gadidae
DFO-PAC-PCODWCVANI-1956-2002-COLLIE,DFO-PAC,PCODWCVANI,COLLIE,7/25/11,4/13/08,1956-2002,http://www.pac.dfo-mpo.gc.ca/sci/psarc/ResDocs/groundfish05_e.htm,"A.F. Sinclair, DFO Science Branch, Pacific Biological Station, Nanaimo, BC V9T 6N7, <Alan.Sinclair@dfo-mpo.gc.ca>",this is a test entry only,2002-113.pdf,1,1,Delay difference,preferred version of model used that included shrimp-trawl data,../spreadsheets/COLLIE-PCODWCVANI-2002-editedDR-QAQC.xls,yes,164711,Gadus macrocephalus,Gadus,macrocephalus,DFO-PAC-PCODWCVANI-1956-2002-COLLIE,Fmsy-1/yr,0.226,NULL,,PCODWCVANI,Gadus macrocephalus,Pacific cod,Pacific cod West Coast of Vancouver Island,Pacific cod,Gadidae
DFO-PAC-PCODWCVANI-1956-2002-COLLIE,DFO-PAC,PCODWCVANI,COLLIE,7/25/11,4/13/08,1956-2002,http://www.pac.dfo-mpo.gc.ca/sci/psarc/ResDocs/groundfish05_e.htm,"A.F. Sinclair, DFO Science Branch, Pacific Biological Station, Nanaimo, BC V9T 6N7, <Alan.Sinclair@dfo-mpo.gc.ca>",this is a test entry only,2002-113.pdf,1,1,Delay difference,preferred version of model used that included shrimp-trawl data,../spreadsheets/COLLIE-PCODWCVANI-2002-editedDR-QAQC.xls,yes,164711,Gadus macrocephalus,Gadus,macrocephalus,DFO-PAC-PCODWCVANI-1956-2002-COLLIE,Fext-1/yr,0.539,NULL,,PCODWCVANI,Gadus macrocephalus,Pacific cod,Pacific cod West Coast of Vancouver Island,Pacific cod,Gadidae
DFO-PAC-PCODWCVANI-1956-2002-COLLIE,DFO-PAC,PCODWCVANI,COLLIE,7/25/11,4/13/08,1956-2002,http://www.pac.dfo-mpo.gc.ca/sci/psarc/ResDocs/groundfish05_e.htm,"A.F. Sinclair, DFO Science Branch, Pacific Biological Station, Nanaimo, BC V9T 6N7, <Alan.Sinclair@dfo-mpo.gc.ca>",this is a test entry only,2002-113.pdf,1,1,Delay difference,preferred version of model used that included shrimp-trawl data,../spreadsheets/COLLIE-PCODWCVANI-2002-editedDR-QAQC.xls,yes,164711,Gadus macrocephalus,Gadus,macrocephalus,DFO-PAC-PCODWCVANI-1956-2002-COLLIE,TB-AGE-yr,2+,NULL,,PCODWCVANI,Gadus macrocephalus,Pacific cod,Pacific cod West Coast of Vancouver Island,Pacific cod,Gadidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,SSB-AGE-yr,13+,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,SSB-SEX-sex,1,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,REC-AGE-yr,0,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,REC-ESTIMATED-yr-yr,1960-2007,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,TB-TYPE-0-1,1,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,TB-AGE-yr,6+,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,A50-yr,13,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,LW-a-g/cm,2.54E-05,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,LW-b-dimensionless,2.8,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,M-1/yr,0.13,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,VB-k-cm/yr,0.067,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,VB-t0-yr,-1.49,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
NWFSC-COWCODSCAL-1900-2007-BRANCH,NWFSC,COWCODSCAL,BRANCH,7/26/11,11/21/08,1900-2007,http://www.pcouncil.org/groundfish/gfsafe1008/certified_cowcod_Dec_2007.pdf,"Edward Dick, Edward.Dick@noaa.gov",,NWFSC-COWCODSCAL-2007-Cowcod CA.pdf,1,1,SS2,,../spreadsheets/BRANCH-COWCODSCAL-2007-editedDR-QAQC-summarybiomass.xls,yes,166754,Sebastes levis,Sebastes,levis,NWFSC-COWCODSCAL-1900-2007-BRANCH,TB-AGE-yr,1+,NULL,,COWCODSCAL,Sebastes levis,Cowcod,Cowcod Southern California,Cowcod,Scorpaenidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,SSBmsy-MT,5678,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,SSB0-MT,28111,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MSY-MT,2366,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,MARAM,PTOOTHFISHPEI,DEDECKER,7/25/11,3/5/09,1960-2008,From Anabela Brandao,"Anabela Brandao, Anabela.Brandao@uct.ac.za",,Branch-SA-Toothfish-2007.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-PToothfish-2007-editedOJ.xls,yes,642807,Dissostichus eleginoides,Dissostichus,eleginoides,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,Linf-cm,152,NULL,,PTOOTHFISHPEI,Dissostichus eleginoides,Patagonian toothfish,Patagonian toothfish South Africa Subantarctic Prince Edward Islands,Patagonian toothfish,Nototheniidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,SSB-AGE-yr,5+,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,SSB-SEX-sex,1,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,REC-AGE-yr,0,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,F-AGE-yr-yr,0+,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,F-SEX-sex,0,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,F-CALC-0-1-2,1,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,TB-TYPE-0-1,0,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,TB-AGE-yr,0+,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,A50-yr,5,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,LW-a-g/cm,0.00132,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,LW-b-dimensionless,3.31,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,M-1/yr,0.2,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,MAX-AGE-yr,30,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,VB-k-cm/yr,0.142,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,VB-t0-yr,0.05,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
NWFSC-COWCODSCAL-1900-2007-BRANCH,NWFSC,COWCODSCAL,BRANCH,7/26/11,11/21/08,1900-2007,http://www.pcouncil.org/groundfish/gfsafe1008/certified_cowcod_Dec_2007.pdf,"Edward Dick, Edward.Dick@noaa.gov",,NWFSC-COWCODSCAL-2007-Cowcod CA.pdf,1,1,SS2,,../spreadsheets/BRANCH-COWCODSCAL-2007-editedDR-QAQC-summarybiomass.xls,yes,166754,Sebastes levis,Sebastes,levis,NWFSC-COWCODSCAL-1900-2007-BRANCH,M-1/yr,0.055,NULL,"both sexes, constant over ages",COWCODSCAL,Sebastes levis,Cowcod,Cowcod Southern California,Cowcod,Scorpaenidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,SSBmsy-MT,66828,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,SSB0-MT,153752,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,MSY-MT,66882,NULL,from MSYL/SSB0 * SSB0,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-KINGKLIPSA-1932-2008-DEDECKER,MARAM,KINGKLIPSA,DEDECKER,7/25/11,3/29/09,1932-2008,received from contact,Anabela Brandao Anabela.Brandao@uct.ac.za,,Branch-SA-Kingklip-2008.pdf,1,0,ASPM,,../spreadsheets/Branch-SA-Kingklip-2008-editedOJ.xls,yes,165001,Genypterus capensis,Genypterus,capensis,MARAM-KINGKLIPSA-1932-2008-DEDECKER,Linf-cm,132.6,NULL,,KINGKLIPSA,Genypterus capensis,Kingklip,Kingklip South Africa,Kingklip,Ophidiidae
MARAM-ANCHOSA-1984-2006-deMoor,MARAM,ANCHOSA,deMoor,7/25/11,1/16/09,1984-2006,Assessment conducted personally,"Carryn de Moor, c.l.demoor@telkomsa.net",,ANCHOSA.pdf,1,1,SCA,,../spreadsheets/deMoor-SAAnchovy-2007-editedDR.xls,yes,161831,Engraulis encrasicolus,Engraulis,encrasicolus,MARAM-ANCHOSA-1984-2006-deMoor,SSB-AGE-yr,1-4+,NULL,,ANCHOSA,Engraulis encrasicolus,Anchovy,Anchovy South Africa,Anchovy,Engraulidae
MARAM-ANCHOSA-1984-2006-deMoor,MARAM,ANCHOSA,deMoor,7/25/11,1/16/09,1984-2006,Assessment conducted personally,"Carryn de Moor, c.l.demoor@telkomsa.net",,ANCHOSA.pdf,1,1,SCA,,../spreadsheets/deMoor-SAAnchovy-2007-editedDR.xls,yes,161831,Engraulis encrasicolus,Engraulis,encrasicolus,MARAM-ANCHOSA-1984-2006-deMoor,SSB-SEX-sex,0,NULL,assessment not sex-disaggregated,ANCHOSA,Engraulis encrasicolus,Anchovy,Anchovy South Africa,Anchovy,Engraulidae
